10000 9999
0 6140 25
0 6141 70
0 6142 54
0 6143 46
0 6144 79
0 6145 45
0 6146 42
0 6147 96
0 6148 33
0 6149 22
0 6150 58
0 6151 74
0 6152 49
0 6153 42
0 6154 44
0 6155 7
0 6156 43
0 6157 57
0 6158 59
0 6159 29
0 6160 37
0 6161 37
0 6162 41
0 6163 83
0 6164 67
0 6165 95
0 6166 90
0 6167 24
0 6168 33
0 6169 11
0 6170 89
0 6171 75
0 6172 90
0 6173 26
0 6174 69
0 6175 36
0 6176 91
0 6177 64
0 6178 61
0 6179 57
0 6180 33
0 6181 12
0 6182 96
0 6183 82
0 6184 51
0 6185 47
0 6186 13
0 6187 95
0 6188 13
0 6189 100
0 6190 22
0 6191 79
0 6192 42
0 6193 99
0 6194 80
0 6195 30
0 6196 81
0 6197 77
0 6198 79
0 6199 25
0 6200 24
0 6201 64
0 6202 68
0 6203 14
0 6204 53
0 6205 37
0 6206 69
0 6207 92
0 6208 74
0 6209 54
0 6210 53
0 6211 48
0 6212 83
0 6213 47
0 6214 29
0 6215 29
0 6216 4
0 6217 12
0 6218 19
0 6219 71
0 6220 78
0 6221 81
0 6222 25
0 6223 22
0 6224 78
0 6225 18
0 6226 2
0 6227 59
0 6228 29
0 6229 38
0 6230 54
0 6231 56
0 6232 94
0 6233 20
0 6234 19
0 6235 12
0 6236 50
0 6237 3
0 6238 13
0 6239 66
0 6240 91
0 6241 48
0 6242 66
0 6243 91
0 6244 57
0 6245 98
0 6246 58
0 6247 68
0 6248 9
0 6249 59
0 6250 51
0 6251 14
0 6252 80
0 6253 42
0 6254 93
0 6255 81
0 6256 20
0 6257 87
0 6258 95
0 6259 76
0 6260 14
0 6261 4
0 6262 34
0 6263 15
0 6264 64
0 6265 2
0 6266 14
0 6267 55
0 6268 37
0 6269 57
0 6270 66
0 6271 51
0 6272 92
0 6273 93
0 6274 60
0 6275 4
0 6276 22
0 6277 44
0 6278 95
0 6279 34
0 6280 41
0 6281 37
0 6282 62
0 6283 34
0 6284 57
0 6285 52
0 6286 30
0 6287 40
0 6288 5
0 6289 90
0 6290 67
0 6291 58
0 6292 100
0 6293 20
0 6294 12
0 6295 20
0 6296 58
0 6297 46
0 6298 33
0 6299 52
0 6300 55
0 6301 89
0 6302 22
0 6303 53
0 6304 34
0 6305 18
0 6306 79
0 6307 92
0 6308 42
0 6309 35
0 6310 47
0 6311 15
0 6312 82
0 6313 9
0 6314 86
0 6315 33
0 6316 51
0 6317 16
0 6318 39
0 6319 68
0 6320 29
0 6321 34
0 6322 90
0 6323 57
0 6324 7
0 6325 34
0 6326 39
0 6327 22
0 6328 47
0 6329 33
0 6330 71
0 6331 86
0 6332 6
0 6333 85
0 6334 29
0 6335 3
0 6336 4
0 6337 86
0 6338 22
0 6339 78
0 6340 5
0 6341 54
0 6342 86
0 6343 51
0 6344 45
0 6345 13
0 6346 92
0 6347 76
0 6348 42
0 6349 84
0 6350 96
0 6351 23
0 6352 71
0 6353 47
0 6354 11
0 6355 16
0 6356 31
0 6357 3
0 6358 23
0 6359 70
0 6360 68
0 6361 39
0 6362 66
0 6363 55
0 6364 84
0 6365 87
0 6366 22
0 6367 74
0 6368 76
0 6369 18
0 6370 15
0 6371 60
0 6372 48
0 6373 9
0 6374 4
0 6375 23
0 6376 85
0 6377 45
0 6378 28
0 6379 23
0 6380 20
0 6381 78
0 6382 69
0 6383 63
0 6384 96
0 6385 14
0 6386 32
0 6387 13
0 6388 17
0 6389 41
0 6390 17
0 6391 58
0 6392 33
0 6393 67
0 6394 84
0 6395 73
0 6396 28
0 6397 20
0 6398 65
0 6399 64
0 6400 83
0 6401 85
0 6402 72
0 6403 40
0 6404 77
0 6405 12
0 6406 18
0 6407 57
0 6408 7
0 6409 46
0 6410 26
0 6411 29
0 6412 98
0 6413 72
0 6414 75
0 6415 68
0 6416 76
0 6417 47
0 6418 35
0 6419 58
0 6420 99
0 6421 65
0 6422 76
0 6423 28
0 6424 58
0 6425 26
0 6426 86
0 6427 93
0 6428 42
0 6429 53
0 6430 63
0 6431 20
0 6432 64
0 6433 80
0 6434 79
0 6435 55
0 6436 54
0 6437 87
0 6438 60
0 6439 52
0 6440 75
0 6441 35
0 6442 17
0 6443 56
0 6444 93
0 6445 32
0 6446 58
0 6447 96
0 6448 86
0 6449 5
0 6450 41
0 6451 32
0 6452 75
0 6453 28
0 6454 9
0 6455 32
0 6456 70
0 6457 47
0 6458 61
0 6459 34
0 6460 58
0 6461 52
0 6462 19
0 6463 10
0 6464 69
0 6465 11
0 6466 2
0 6467 25
0 6468 26
0 6469 33
0 6470 65
0 6471 45
0 6472 100
0 6473 9
0 6474 51
0 6475 86
0 6476 8
0 6477 16
0 6478 80
0 6479 33
0 6480 31
0 6481 73
0 6482 71
0 6483 22
0 6484 8
0 6485 72
0 6486 83
0 6487 4
0 6488 73
0 6489 47
0 6490 75
0 6491 94
0 6492 84
0 6493 99
0 6494 17
0 6495 70
0 6496 51
0 6497 13
0 6498 26
0 6499 81
0 6500 1
0 6501 92
0 6502 93
0 6503 50
0 6504 87
0 6505 84
0 6506 78
0 6507 72
0 6508 27
0 6509 78
0 6510 52
0 6511 22
0 6512 90
0 6513 62
0 6514 71
0 6515 94
0 6516 78
0 6517 11
0 6518 42
0 6519 26
0 6520 53
0 6521 85
0 6522 93
0 6523 67
0 6524 69
0 6525 77
0 6526 58
0 6527 33
0 6528 69
0 6529 2
0 6530 67
0 6531 89
0 6532 99
0 6533 71
0 6534 1
0 6535 54
0 6536 52
0 6537 3
0 6538 76
0 6539 17
0 6540 70
0 6541 28
0 6542 75
0 6543 8
0 6544 41
0 6545 65
0 6546 6
0 6547 18
0 6548 81
0 6549 3
0 6550 75
0 6551 5
0 6552 40
0 6553 54
0 6554 79
0 6555 70
0 6556 35
0 6557 25
0 6558 98
0 6559 22
0 6560 48
0 6561 19
0 6562 9
0 6563 31
0 6564 28
0 6565 50
0 6566 100
0 6567 69
0 6568 14
0 6569 98
0 6570 95
0 6571 51
0 6572 9
0 6573 8
0 6574 7
0 6575 93
0 6576 46
0 6577 13
0 6578 60
0 6579 23
0 6580 2
0 6581 10
0 6582 77
0 6583 18
0 6584 2
0 6585 73
0 6586 44
0 6587 59
0 6588 88
0 6589 77
0 6590 15
0 6591 38
0 6592 52
0 6593 40
0 6594 68
0 6595 48
0 6596 89
0 6597 77
0 6598 6
0 6599 99
0 6600 2
0 6601 94
0 6602 65
0 6603 44
0 6604 28
0 6605 25
0 6606 4
0 6607 11
0 6608 85
0 6609 19
0 6610 61
0 6611 69
0 6612 43
0 6613 2
0 6614 37
0 6615 39
0 6616 57
0 6617 19
0 6618 38
0 6619 98
0 6620 43
0 6621 96
0 6622 23
0 6623 19
0 6624 16
0 6625 64
0 6626 28
0 6627 39
0 6628 48
0 6629 16
0 6630 84
0 6631 13
0 6632 68
0 6633 35
0 6634 40
0 6635 97
0 6636 24
0 6637 74
0 6638 81
0 6639 14
0 6640 43
0 6641 2
0 6642 5
0 6643 36
0 6644 74
0 6645 45
0 6646 2
0 6647 82
0 6648 15
0 6649 95
0 6650 96
0 6651 82
0 6652 28
0 6653 61
0 6654 54
0 6655 75
0 6656 5
0 6657 71
0 6658 65
0 6659 54
0 6660 11
0 6661 44
0 6662 81
0 6663 74
0 6664 43
0 6665 4
0 6666 69
0 6667 38
0 6668 11
0 6669 53
0 6670 50
0 6671 28
0 6672 80
0 6673 95
0 6674 99
0 6675 35
0 6676 94
0 6677 33
0 6678 28
0 6679 10
0 6680 24
0 6681 54
0 6682 57
0 6683 12
0 6684 56
0 6685 90
0 6686 79
0 6687 9
0 6688 7
0 6689 63
0 6690 30
0 6691 63
0 6692 49
0 6693 59
0 6694 2
0 6695 91
0 6696 84
0 6697 98
0 6698 16
0 6699 86
0 6700 63
0 6701 53
0 6702 79
0 6703 31
0 6704 24
0 6705 54
0 6706 81
0 6707 35
0 6708 19
0 6709 4
0 6710 52
0 6711 40
0 6712 10
0 6713 99
0 6714 11
0 6715 52
0 6716 61
0 6717 18
0 6718 30
0 6719 58
0 6720 17
0 6721 53
0 6722 81
0 6723 15
0 6724 18
0 6725 82
0 6726 78
0 6727 58
0 6728 11
0 6729 16
0 6730 41
0 6731 71
0 6732 75
0 6733 74
0 6734 78
0 6735 78
0 6736 38
0 6737 30
0 6738 73
0 6739 100
0 6740 9
0 6741 53
0 6742 37
0 6743 31
0 6744 83
0 6745 43
0 6746 52
0 6747 14
0 6748 17
0 6749 61
0 6750 44
0 6751 65
0 6752 64
0 6753 75
0 6754 56
0 6755 14
0 6756 98
0 6757 13
0 6758 73
0 6759 29
0 6760 99
0 6761 91
0 6762 24
0 6763 75
0 6764 11
0 6765 43
0 6766 40
0 6767 65
0 6768 67
0 6769 51
0 6770 85
0 6771 78
0 6772 44
0 6773 19
0 6774 76
0 6775 87
0 6776 95
0 6777 42
0 6778 57
0 6779 26
0 6780 74
0 6781 82
0 6782 36
0 6783 82
0 6784 8
0 6785 57
0 6786 61
0 6787 44
0 6788 62
0 6789 36
0 6790 88
0 6791 84
0 6792 97
0 6793 90
0 6794 76
0 6795 31
0 6796 12
0 6797 98
0 6798 35
0 6799 89
0 6800 98
0 6801 22
0 6802 51
0 6803 56
0 6804 89
0 6805 40
0 6806 76
0 6807 44
0 6808 56
0 6809 91
0 6810 99
0 6811 95
0 6812 62
0 6813 55
0 6814 79
0 6815 97
0 6816 48
0 6817 75
0 6818 54
0 6819 52
0 6820 76
0 6821 88
0 6822 51
0 6823 57
0 6824 49
0 6825 2
0 6826 71
0 6827 82
0 6828 32
0 6829 62
0 6830 46
0 6831 37
0 6832 4
0 6833 75
0 6834 44
0 6835 39
0 6836 78
0 6837 7
0 6838 30
0 6839 15
0 6840 52
0 6841 42
0 6842 92
0 6843 90
0 6844 16
0 6845 15
0 6846 40
0 6847 50
0 6848 85
0 6849 31
0 6850 28
0 6851 99
0 6852 70
0 6853 51
0 6854 48
0 6855 30
0 6856 58
0 6857 98
0 6858 19
0 6859 58
0 6860 81
0 6861 51
0 6862 58
0 6863 81
0 6864 61
0 6865 85
0 6866 4
0 6867 60
0 6868 33
0 6869 48
0 6870 61
0 6871 19
0 6872 67
0 6873 85
0 6874 57
0 6875 11
0 6876 84
0 6877 54
0 6878 35
0 6879 58
0 6880 63
0 6881 8
0 6882 99
0 6883 45
0 6884 43
0 6885 90
0 6886 5
0 6887 38
0 6888 1
0 6889 35
0 6890 14
0 6891 61
0 6892 78
0 6893 9
0 6894 34
0 6895 2
0 6896 37
0 6897 100
0 6898 72
0 6899 72
0 6900 65
0 6901 63
0 6902 33
0 6903 16
0 6904 22
0 6905 93
0 6906 58
0 6907 2
0 6908 87
0 6909 84
0 6910 41
0 6911 37
0 6912 1
0 6913 84
0 6914 31
0 6915 62
0 6916 39
0 6917 93
0 6918 6
0 6919 65
0 6920 62
0 6921 16
0 6922 22
0 6923 24
0 6924 47
0 6925 84
0 6926 2
0 6927 63
0 6928 51
0 6929 86
0 6930 97
0 6931 10
0 6932 18
0 6933 47
0 6934 31
0 6935 43
0 6936 53
0 6937 4
0 6938 94
0 6939 34
0 6940 15
0 6941 9
0 6942 9
0 6943 85
0 6944 52
0 6945 87
0 6946 40
0 6947 89
0 6948 58
0 6949 61
0 6950 34
0 6951 32
0 6952 36
0 6953 62
0 6954 96
0 6955 63
0 6956 56
0 6957 84
0 6958 35
0 6959 16
0 6960 72
0 6961 16
0 6962 2
0 6963 72
0 6964 24
0 6965 86
0 6966 18
0 6967 30
0 6968 64
0 6969 42
0 6970 95
0 6971 76
0 6972 42
0 6973 81
0 6974 100
0 6975 72
0 6976 24
0 6977 70
0 6978 70
0 6979 56
0 6980 36
0 6981 52
0 6982 49
0 6983 6
0 6984 68
0 6985 77
0 6986 25
0 6987 54
0 6988 17
0 6989 61
0 6990 25
0 6991 1
0 6992 19
0 6993 36
0 6994 6
0 6995 68
0 6996 100
0 6997 15
0 6998 62
0 6999 91
0 7000 10
0 7001 70
0 7002 36
0 7003 60
0 7004 7
0 7005 64
0 7006 29
0 7007 65
0 7008 48
0 7009 44
0 7010 89
0 7011 49
0 7012 14
0 7013 76
0 7014 4
0 7015 7
0 7016 17
0 7017 80
0 7018 11
0 7019 80
0 7020 54
0 7021 39
0 7022 6
0 7023 47
0 7024 65
0 7025 42
0 7026 29
0 7027 28
0 7028 88
0 7029 98
0 7030 68
0 7031 74
0 7032 68
0 7033 73
0 7034 72
0 7035 14
0 7036 70
0 7037 78
0 7038 64
0 7039 80
0 7040 33
0 7041 54
0 7042 20
0 7043 93
0 7044 70
0 7045 91
0 7046 46
0 7047 40
0 7048 96
0 7049 87
0 7050 39
0 7051 74
0 7052 64
0 7053 54
0 7054 32
0 7055 89
0 7056 82
0 7057 5
0 7058 30
0 7059 4
0 7060 54
0 7061 55
0 7062 8
0 7063 1
0 7064 81
0 7065 78
0 7066 57
0 7067 26
0 7068 39
0 7069 15
0 7070 86
0 7071 18
0 7072 50
0 7073 24
0 7074 45
0 7075 95
0 7076 38
0 7077 3
0 7078 83
0 7079 19
0 7080 77
0 7081 91
0 7082 17
0 7083 88
0 7084 94
0 7085 10
0 7086 99
0 7087 55
0 7088 37
0 7089 26
0 7090 3
0 7091 14
0 7092 81
0 7093 34
0 7094 100
0 7095 14
0 7096 39
0 7097 74
0 7098 57
0 7099 71
0 7100 18
0 7101 60
0 7102 18
0 7103 61
0 7104 65
0 7105 17
0 7106 34
0 7107 25
0 7108 9
0 7109 62
0 7110 52
0 7111 66
0 7112 96
0 7113 12
0 7114 4
0 7115 58
0 7116 87
0 7117 40
0 7118 50
0 7119 77
0 7120 3
0 7121 81
0 7122 82
0 7123 12
0 7124 61
0 7125 51
0 7126 18
0 7127 4
0 7128 27
0 7129 16
0 7130 61
0 7131 86
0 7132 80
0 7133 55
0 7134 1
0 7135 80
0 7136 47
0 7137 78
0 7138 53
0 7139 73
0 7140 95
0 7141 26
0 7142 29
0 7143 5
0 7144 68
0 7145 37
0 7146 74
0 7147 64
0 7148 21
0 7149 50
0 7150 9
0 7151 92
0 7152 88
0 7153 92
0 7154 60
0 7155 99
0 7156 70
0 7157 46
0 7158 66
0 7159 12
0 7160 80
0 7161 33
0 7162 81
0 7163 95
0 7164 99
0 7165 13
0 7166 90
0 7167 28
0 7168 71
0 7169 90
0 7170 88
0 7171 52
0 7172 85
0 7173 93
0 7174 25
0 7175 82
0 7176 66
0 7177 70
0 7178 2
0 7179 57
0 7180 64
0 7181 77
0 7182 33
0 7183 39
0 7184 51
0 7185 62
0 7186 34
0 7187 63
0 7188 81
0 7189 63
0 7190 87
0 7191 37
0 7192 40
0 7193 25
0 7194 53
0 7195 26
0 7196 69
0 7197 66
0 7198 61
0 7199 7
0 7200 63
0 7201 25
0 7202 12
0 7203 62
0 7204 65
0 7205 33
0 7206 28
0 7207 79
0 7208 77
0 7209 97
0 7210 91
0 7211 46
0 7212 38
0 7213 85
0 7214 29
0 7215 47
0 7216 85
0 7217 1
0 7218 38
0 7219 32
0 7220 28
0 7221 19
0 7222 13
0 7223 39
0 7224 8
0 7225 87
0 7226 85
0 7227 86
0 7228 85
0 7229 27
0 7230 23
0 7231 20
0 7232 52
0 7233 45
0 7234 61
0 7235 58
0 7236 85
0 7237 73
0 7238 94
0 7239 51
0 7240 14
0 7241 31
0 7242 78
0 7243 59
0 7244 89
0 7245 35
0 7246 14
0 7247 62
0 7248 66
0 7249 37
0 7250 25
0 7251 49
0 7252 45
0 7253 12
0 7254 77
0 7255 94
0 7256 83
0 7257 95
0 7258 85
0 7259 44
0 7260 47
0 7261 26
0 7262 35
0 7263 91
0 7264 14
0 7265 79
0 7266 51
0 7267 25
0 7268 75
0 7269 68
0 7270 60
0 7271 59
0 7272 57
0 7273 98
0 7274 76
0 7275 39
0 7276 19
0 7277 13
0 7278 70
0 7279 66
0 7280 53
0 7281 27
0 7282 23
0 7283 15
0 7284 11
0 7285 87
0 7286 66
0 7287 35
0 7288 11
0 7289 86
0 7290 5
0 7291 48
0 7292 87
0 7293 64
0 7294 58
0 7295 24
0 7296 84
0 7297 46
0 7298 6
0 7299 56
0 7300 73
0 7301 8
0 7302 70
0 7303 78
0 7304 6
0 7305 90
0 7306 35
0 7307 52
0 7308 82
0 7309 92
0 7310 52
0 7311 38
0 7312 27
0 7313 67
0 7314 35
0 7315 14
0 7316 66
0 7317 52
0 7318 45
0 7319 56
0 7320 89
0 7321 4
0 7322 9
0 7323 98
0 7324 18
0 7325 38
0 7326 79
0 7327 84
0 7328 75
0 7329 27
0 7330 70
0 7331 92
0 7332 46
0 7333 32
0 7334 22
0 7335 40
0 7336 56
0 7337 99
0 7338 60
0 7339 92
0 7340 17
0 7341 49
0 7342 38
0 7343 43
0 7344 40
0 7345 96
0 7346 43
0 7347 70
0 7348 94
0 7349 84
0 7350 13
0 7351 96
0 7352 80
0 7353 20
0 7354 100
0 7355 26
0 7356 42
0 7357 86
0 7358 34
0 7359 58
0 7360 22
0 7361 73
0 7362 50
0 7363 72
0 7364 18
0 7365 40
0 7366 31
0 7367 77
0 7368 40
0 7369 43
0 7370 31
0 7371 12
0 7372 72
0 7373 82
0 7374 84
0 7375 40
0 7376 55
0 7377 74
0 7378 70
0 7379 27
0 7380 59
0 7381 21
0 7382 42
0 7383 32
0 7384 22
0 7385 74
0 7386 92
0 7387 67
0 7388 5
0 7389 57
0 7390 12
0 7391 43
0 7392 62
0 7393 29
0 7394 80
0 7395 75
0 7396 6
0 7397 63
0 7398 58
0 7399 30
0 7400 77
0 7401 61
0 7402 84
0 7403 24
0 7404 7
0 7405 93
0 7406 74
0 7407 45
0 7408 89
0 7409 94
0 7410 51
0 7411 36
0 7412 73
0 7413 92
0 7414 97
0 7415 66
0 7416 4
0 7417 19
0 7418 7
0 7419 34
0 7420 94
0 7421 44
0 7422 89
0 7423 65
0 7424 15
0 7425 94
0 7426 98
0 7427 80
0 7428 88
0 7429 27
0 7430 1
0 7431 93
0 7432 20
0 7433 87
0 7434 47
0 7435 35
0 7436 27
0 7437 72
0 7438 9
0 7439 22
0 7440 58
0 7441 100
0 7442 52
0 7443 78
0 7444 65
0 7445 98
0 7446 65
0 7447 9
0 7448 93
0 7449 3
0 7450 98
0 7451 3
0 7452 81
0 7453 93
0 7454 59
0 7455 74
0 7456 76
0 7457 86
0 7458 78
0 7459 84
0 7460 58
0 7461 75
0 7462 64
0 7463 13
0 7464 33
0 7465 61
0 7466 36
0 7467 35
0 7468 58
0 7469 97
0 7470 17
0 7471 79
0 7472 65
0 7473 15
0 7474 87
0 7475 45
0 7476 26
0 7477 5
0 7478 95
0 7479 1
0 7480 18
0 7481 89
0 7482 42
0 7483 22
0 7484 14
0 7485 30
0 7486 84
0 7487 22
0 7488 26
0 7489 5
0 7490 6
0 7491 19
0 7492 95
0 7493 35
0 7494 25
0 7495 43
0 7496 15
0 7497 68
0 7498 58
0 7499 50
0 7500 50
0 7501 38
0 7502 25
0 7503 37
0 7504 47
0 7505 80
0 7506 33
0 7507 33
0 7508 56
0 7509 18
0 7510 34
0 7511 55
0 7512 55
0 7513 34
0 7514 33
0 7515 47
0 7516 57
0 7517 13
0 7518 4
0 7519 55
0 7520 53
0 7521 44
0 7522 11
0 7523 24
0 7524 67
0 7525 99
0 7526 91
0 7527 57
0 7528 79
0 7529 99
0 7530 67
0 7531 5
0 7532 66
0 7533 13
0 7534 17
0 7535 11
0 7536 56
0 7537 2
0 7538 75
0 7539 21
0 7540 39
0 7541 50
0 7542 78
0 7543 21
0 7544 75
0 7545 89
0 7546 32
0 7547 17
0 7548 71
0 7549 96
0 7550 46
0 7551 7
0 7552 25
0 7553 43
0 7554 97
0 7555 36
0 7556 66
0 7557 91
0 7558 3
0 7559 42
0 7560 5
0 7561 55
0 7562 81
0 7563 71
0 7564 98
0 7565 12
0 7566 65
0 7567 6
0 7568 63
0 7569 22
0 7570 75
0 7571 6
0 7572 27
0 7573 15
0 7574 64
0 7575 62
0 7576 91
0 7577 63
0 7578 43
0 7579 33
0 7580 90
0 7581 74
0 7582 6
0 7583 53
0 7584 41
0 7585 5
0 7586 20
0 7587 76
0 7588 56
0 7589 99
0 7590 19
0 7591 54
0 7592 52
0 7593 20
0 7594 6
0 7595 78
0 7596 38
0 7597 29
0 7598 66
0 7599 85
0 7600 81
0 7601 79
0 7602 22
0 7603 68
0 7604 40
0 7605 35
0 7606 15
0 7607 63
0 7608 23
0 7609 3
0 7610 49
0 7611 75
0 7612 56
0 7613 82
0 7614 93
0 7615 45
0 7616 29
0 7617 94
0 7618 80
0 7619 42
0 7620 70
0 7621 51
0 7622 55
0 7623 45
0 7624 53
0 7625 69
0 7626 16
0 7627 48
0 7628 3
0 7629 91
0 7630 76
0 7631 48
0 7632 69
0 7633 50
0 7634 15
0 7635 83
0 7636 31
0 7637 8
0 7638 68
0 7639 66
0 7640 38
0 7641 94
0 7642 84
0 7643 34
0 7644 36
0 7645 94
0 7646 18
0 7647 28
0 7648 71
0 7649 47
0 7650 89
0 7651 66
0 7652 14
0 7653 43
0 7654 98
0 7655 44
0 7656 12
0 7657 3
0 7658 40
0 7659 38
0 7660 11
0 7661 49
0 7662 42
0 7663 75
0 7664 12
0 7665 46
0 7666 40
0 7667 39
0 7668 11
0 7669 96
0 7670 10
0 7671 10
0 7672 45
0 7673 35
0 7674 55
0 7675 96
0 7676 38
0 7677 53
0 7678 61
0 7679 37
0 7680 73
0 7681 76
0 7682 27
0 7683 18
0 7684 14
0 7685 79
0 7686 32
0 7687 38
0 7688 88
0 7689 21
0 7690 62
0 7691 92
0 7692 48
0 7693 93
0 7694 32
0 7695 90
0 7696 6
0 7697 64
0 7698 32
0 7699 27
0 7700 99
0 7701 18
0 7702 58
0 7703 11
0 7704 44
0 7705 59
0 7706 53
0 7707 51
0 7708 83
0 7709 11
0 7710 87
0 7711 68
0 7712 60
0 7713 64
0 7714 54
0 7715 80
0 7716 25
0 7717 43
0 7718 86
0 7719 32
0 7720 70
0 7721 7
0 7722 18
0 7723 61
0 7724 1
0 7725 50
0 7726 10
0 7727 38
0 7728 7
0 7729 56
0 7730 23
0 7731 100
0 7732 33
0 7733 61
0 7734 18
0 7735 1
0 7736 18
0 7737 50
0 7738 68
0 7739 40
0 7740 9
0 7741 55
0 7742 24
0 7743 78
0 7744 27
0 7745 76
0 7746 69
0 7747 5
0 7748 87
0 7749 96
0 7750 43
0 7751 100
0 7752 2
0 7753 71
0 7754 4
0 7755 35
0 7756 82
0 7757 56
0 7758 22
0 7759 26
0 7760 2
0 7761 5
0 7762 40
0 7763 62
0 7764 41
0 7765 23
0 7766 69
0 7767 53
0 7768 12
0 7769 99
0 7770 82
0 7771 71
0 7772 90
0 7773 35
0 7774 50
0 7775 65
0 7776 7
0 7777 55
0 7778 30
0 7779 57
0 7780 92
0 7781 100
0 7782 67
0 7783 4
0 7784 99
0 7785 90
0 7786 100
0 7787 80
0 7788 47
0 7789 82
0 7790 49
0 7791 35
0 7792 56
0 7793 75
0 7794 76
0 7795 89
0 7796 29
0 7797 79
0 7798 76
0 7799 58
0 7800 74
0 7801 6
0 7802 28
0 7803 91
0 7804 72
0 7805 82
0 7806 60
0 7807 27
0 7808 92
0 7809 14
0 7810 55
0 7811 35
0 7812 37
0 7813 20
0 7814 99
0 7815 24
0 7816 54
0 7817 3
0 7818 90
0 7819 97
0 7820 24
0 7821 70
0 7822 1
0 7823 87
0 7824 96
0 7825 95
0 7826 20
0 7827 73
0 7828 94
0 7829 60
0 7830 33
0 7831 41
0 7832 99
0 7833 68
0 7834 83
0 7835 34
0 7836 41
0 7837 24
0 7838 3
0 7839 44
0 7840 73
0 7841 92
0 7842 49
0 7843 77
0 7844 96
0 7845 60
0 7846 66
0 7847 94
0 7848 87
0 7849 75
0 7850 85
0 7851 46
0 7852 2
0 7853 19
0 7854 21
0 7855 48
0 7856 91
0 7857 85
0 7858 38
0 7859 37
0 7860 89
0 7861 4
0 7862 40
0 7863 52
0 7864 32
0 7865 65
0 7866 93
0 7867 74
0 7868 60
0 7869 49
0 7870 69
0 7871 90
0 7872 91
0 7873 46
0 7874 12
0 7875 89
0 7876 87
0 7877 53
0 7878 65
0 7879 100
0 7880 93
0 7881 93
0 7882 31
0 7883 66
0 7884 31
0 7885 37
0 7886 54
0 7887 26
0 7888 41
0 7889 72
0 7890 99
0 7891 2
0 7892 53
0 7893 6
0 7894 92
0 7895 53
0 7896 24
0 7897 36
0 7898 23
0 7899 24
0 7900 57
0 7901 13
0 7902 70
0 7903 87
0 7904 97
0 7905 43
0 7906 9
0 7907 20
0 7908 45
0 7909 1
0 7910 47
0 7911 37
0 7912 77
0 7913 43
0 7914 34
0 7915 78
0 7916 29
0 7917 56
0 7918 19
0 7919 43
0 7920 58
0 7921 77
0 7922 27
0 7923 52
0 7924 22
0 7925 54
0 7926 77
0 7927 16
0 7928 93
0 7929 45
0 7930 24
0 7931 99
0 7932 33
0 7933 40
0 7934 68
0 7935 62
0 7936 33
0 7937 4
0 7938 86
0 7939 58
0 7940 38
0 7941 89
0 7942 33
0 7943 69
0 7944 34
0 7945 61
0 7946 28
0 7947 86
0 7948 43
0 7949 40
0 7950 64
0 7951 25
0 7952 97
0 7953 55
0 7954 50
0 7955 78
0 7956 88
0 7957 48
0 7958 24
0 7959 47
0 7960 41
0 7961 6
0 7962 6
0 7963 57
0 7964 22
0 7965 70
0 7966 50
0 7967 4
0 7968 5
0 7969 49
0 7970 87
0 7971 98
0 7972 50
0 7973 58
0 7974 94
0 7975 17
0 7976 34
0 7977 76
0 7978 23
0 7979 2
0 7980 29
0 7981 5
0 7982 30
0 7983 55
0 7984 95
0 7985 10
0 7986 36
0 7987 38
0 7988 31
0 7989 20
0 7990 44
0 7991 84
0 7992 84
0 7993 64
0 7994 60
0 7995 64
0 7996 46
0 7997 55
0 7998 17
0 7999 87
0 8000 93
0 8001 80
0 8002 78
0 8003 22
0 8004 9
0 8005 26
0 8006 38
0 8007 80
0 8008 67
0 8009 23
0 8010 36
0 8011 18
0 8012 27
0 8013 19
0 8014 5
0 8015 45
0 8016 47
0 8017 8
0 8018 53
0 8019 38
0 8020 56
0 8021 85
0 8022 46
0 8023 70
0 8024 23
0 8025 10
0 8026 10
0 8027 89
0 8028 72
0 8029 95
0 8030 71
0 8031 33
0 8032 3
0 8033 80
0 8034 14
0 8035 24
0 8036 64
0 8037 22
0 8038 30
0 8039 38
0 8040 73
0 8041 79
0 8042 51
0 8043 13
0 8044 14
0 8045 18
0 8046 35
0 8047 20
0 8048 38
0 8049 50
0 8050 4
0 8051 75
0 8052 17
0 8053 89
0 8054 44
0 8055 77
0 8056 86
0 8057 61
0 8058 79
0 8059 16
0 8060 56
0 8061 26
0 8062 96
0 8063 86
0 8064 88
0 8065 87
0 8066 7
0 8067 96
0 8068 70
0 8069 7
0 8070 9
0 8071 4
0 8072 89
0 8073 8
0 8074 12
0 8075 100
0 8076 40
0 8077 74
0 8078 82
0 8079 63
0 8080 28
0 8081 75
0 8082 55
0 8083 21
0 8084 36
0 8085 31
0 8086 69
0 8087 90
0 8088 13
0 8089 44
0 8090 37
0 8091 36
0 8092 98
0 8093 100
0 8094 98
0 8095 80
0 8096 47
0 8097 41
0 8098 60
0 8099 72
0 8100 74
0 8101 7
0 8102 39
0 8103 40
0 8104 47
0 8105 93
0 8106 3
0 8107 51
0 8108 3
0 8109 39
0 8110 62
0 8111 46
0 8112 72
0 8113 96
0 8114 40
0 8115 31
0 8116 40
0 8117 95
0 8118 35
0 8119 68
0 8120 7
0 8121 16
0 8122 94
0 8123 75
0 8124 66
0 8125 53
0 8126 12
0 8127 29
0 8128 42
0 8129 68
0 8130 23
0 8131 74
0 8132 54
0 8133 44
0 8134 69
0 8135 80
0 8136 55
0 8137 90
0 8138 56
